"DHSID","lat","long","base_WI_no_elec_m","year","survey_year"
"UG201600000443",3.05340605768,30.9304972168,0.534378602432604,"2016","2016"
"UG201600000444",3.00982769418,30.9735226198,-1.99787564754243,"2016","2016"
"UG201600000445",2.99977272935,30.8966770513,0.196982304002949,"2016","2016"
"UG201600000446",3.14881228936,31.4983175526,-1.9600147565536,"2016","2016"
"UG201600000447",2.68485831409,31.1588563941,-0.315703880192398,"2016","2016"
"UG201600000448",3.01014446806,31.3992119726,-1.94999640933531,"2016","2016"
"UG201600000449",3.22390797092,31.0344982546,-1.70432202757019,"2016","2016"
"UG201600000450",3.1273686408,30.9676948489,-2.06990047495236,"2016","2016"
"UG201600000451",3.27234201699,31.1802376032,-1.44232333429616,"2016","2016"
"UG201600000452",3.10908771947,31.0956542997,-2.06781513952413,"2016","2016"
"UG201600000453",2.92537249215,30.9594360067,-1.69947810047437,"2016","2016"
"UG201600000454",2.95259763066,30.9401311484,-1.0349533981305,"2016","2016"
"UG201600000455",2.35799553146,31.4199629347,-1.69193447917639,"2016","2016"
"UG201600000456",2.24166875424,31.2736686387,-1.26403918072782,"2016","2016"
"UG201600000457",2.71326599624,31.3736656713,-1.54231784224687,"2016","2016"
"UG201600000458",2.35155958691,31.073645236,-1.95595685258017,"2016","2016"
"UG201600000459",2.51286158661,31.1694945675,-1.47156810175901,"2016","2016"
"UG201600000460",2.42969817705,31.2459540835,-0.951040548875101,"2016","2016"
"UG201600000461",2.38299401395,30.9051833956,-2.03445914960024,"2016","2016"
"UG201600000462",2.3796158423,30.8959487259,-1.93790094802938,"2016","2016"
"UG201600000463",2.57985798381,30.8208591554,-1.6476431403465,"2016","2016"
"UG201600000464",2.61502313948,30.9017940225,-2.24203906721959,"2016","2016"
"UG201600000465",3.37083059208,31.7971999735,-0.551280932803616,"2016","2016"
"UG201600000466",3.47344202666,31.2274075031,-1.24743289310921,"2016","2016"
"UG201600000467",3.28523097734,30.9544340576,0.082136728949045,"2016","2016"
"UG201600000468",3.02217423404,30.9042832836,-0.216108345297634,"2016","2016"
"UG201600000469",2.45696506173,31.0976523702,-0.23909215141749,"2016","2016"
"UG201600000470",1.92430882099,31.9638436574,-0.939713496866854,"2016","2016"
"UG201600000471",2.0142150756,32.1414606142,-1.82808279355812,"2016","2016"
"UG201600000472",1.80745563465,32.0997377482,-1.20315199099738,"2016","2016"
"UG201600000473",2.2335343617,32.2734740381,-1.73247748448514,"2016","2016"
"UG201600000474",1.62852284426,31.5642650984,-1.38903554143458,"2016","2016"
"UG201600000475",1.6066589957,31.4941948057,-1.0822043948951,"2016","2016"
"UG201600000476",1.50404168101,31.7163420628,-0.473321165205332,"2016","2016"
"UG201600000477",1.76852686442,31.7778563357,-0.291225179455353,"2016","2016"
"UG201600000478",1.78724902543,31.8044550141,-0.851730418641432,"2016","2016"
"UG201600000479",2.01350115631,31.5015868394,-1.95104073822536,"2016","2016"
"UG201600000480",2.18768848296,31.3793817306,-1.14570617912296,"2016","2016"
"UG201600000481",1.36950923294,31.4248786285,-0.886103916863334,"2016","2016"
"UG201600000482",1.58735390606,31.1609980969,-1.80223902320784,"2016","2016"
"UG201600000483",1.64024213818,31.3267370821,-1.09233131408076,"2016","2016"
"UG201600000484",1.58992291755,31.3776896648,-0.911996809084305,"2016","2016"
"UG201600000485",1.53027411292,31.4228549615,-0.610232608097557,"2016","2016"
"UG201600000486",1.34790118092,31.2561823032,-0.22345407751588,"2016","2016"
"UG201600000487",1.23246499498,31.055947249,-1.00977416154322,"2016","2016"
"UG201600000488",1.41511621709,30.8764763145,-1.86325848352014,"2016","2016"
"UG201600000489",1.22951616994,30.7309987201,-0.920055690897183,"2016","2016"
"UG201600000490",0.961930078654,31.1454415139,-0.508836605656373,"2016","2016"
"UG201600000491",1.1353511117,31.1127116204,-0.776470122913561,"2016","2016"
"UG201600000492",1.06055833241,31.133724615,-1.25144919976159,"2016","2016"
"UG201600000493",1.10858589352,31.3818112129,-0.808673964818049,"2016","2016"
"UG201600000494",1.01647599585,31.3460740577,0.337364597407743,"2016","2016"
"UG201600000495",1.04128034543,31.2875699368,-0.608182415799277,"2016","2016"
"UG201600000496",0.906085487167,31.4126098869,-0.854813938168079,"2016","2016"
"UG201600000497",0.958890286363,30.722736538,-0.288169715194545,"2016","2016"
"UG201600000498",0.883050626585,30.8806975394,-0.793378106864521,"2016","2016"
"UG201600000499",0.950256410549,30.8978478423,-0.948103009383779,"2016","2016"
"UG201600000500",1.02325657372,30.8337441973,-0.751957298580536,"2016","2016"
"UG201600000501",1.05819112347,30.7051454664,-0.743427310146341,"2016","2016"
"UG201600000502",1.01407339339,30.5694061933,-1.52375343360062,"2016","2016"
"UG201600000503",0.984544958702,30.7940732439,-0.566361884170936,"2016","2016"
"UG201600000504",0.99682006269,31.1139994325,-0.848693808597393,"2016","2016"
"UG201600000505",0.813495333023,30.931490597,-0.778414288972784,"2016","2016"
"UG201600000506",1.95888477852,32.1421304581,1.03532309097982,"2016","2016"
"UG201600000507",1.79580425954,32.013702124,-0.10232811525911,"2016","2016"
"UG201600000508",1.68177367431,31.6865157197,0.198953754596837,"2016","2016"
"UG201600000509",1.67628015972,31.6991767842,1.45635765964284,"2016","2016"
"UG201600000510",1.43523175109,31.3599440337,1.95404985420909,"2016","2016"
"UG201600000511",1.43629233362,31.3533595113,0.939179407353852,"2016","2016"
"UG201600000512",1.42727000727,31.3939257856,1.2599249899222,"2016","2016"
"UG201600000513",0.934915982423,30.8223690776,1.03223370617625,"2016","2016"
"UG201600000514",0.530021067331,31.1327828999,-0.61830483682571,"2016","2016"
"UG201600000515",0.491797983726,31.0942604653,-0.66668104013832,"2016","2016"
"UG201600000516",0.544544329434,30.9093996523,-0.881698409010785,"2016","2016"
"UG201600000517",0.370140222588,31.0388725681,-0.758482164430174,"2016","2016"
"UG201600000518",0.42077985625,30.8629268951,-1.06309220306429,"2016","2016"
"UG201600000519",0.719222734624,30.7913384345,-0.994729272257459,"2016","2016"
"UG201600000520",0.772729469936,30.4511165985,-0.289678504549664,"2016","2016"
"UG201600000521",0.715234878215,30.7079405595,-0.821090929306187,"2016","2016"
"UG201600000522",0.516566658598,30.7679903148,-0.551975182939063,"2016","2016"
"UG201600000523",0.712185922011,30.5472812201,-0.663799632500356,"2016","2016"
"UG201600000524",0.749194244518,30.6167418149,-0.848529322310723,"2016","2016"
"UG201600000525",0.829183372458,30.6835849601,-1.22052328947635,"2016","2016"
"UG201600000526",0.542855637456,30.2138980579,-1.14193135123799,"2016","2016"
"UG201600000527",0.432774380853,30.1799712644,0.691384132914486,"2016","2016"
"UG201600000528",0.658937919111,30.1762593285,-0.374013598355099,"2016","2016"
"UG201600000529",0.880151614373,30.4625760145,-0.0392613657260258,"2016","2016"
"UG201600000530",0.653180413749,30.2448964454,0.0915692221124675,"2016","2016"
"UG201600000531",0.722265987456,30.2336916133,-0.702906379168829,"2016","2016"
"UG201600000532",0.616038405812,30.184489762,-0.494289328739569,"2016","2016"
"UG201600000533",0.771228979646,30.2529110579,-1.36136899697345,"2016","2016"
"UG201600000534",0.792501802885,30.1083928297,-0.958889309329074,"2016","2016"
"UG201600000535",0.661826190452,29.9736915479,-0.785354149024663,"2016","2016"
"UG201600000536",0.721037084188,30.0182408308,-0.858444709880548,"2016","2016"
"UG201600000537",0.00879038747101,29.7610444051,-0.00903497981853354,"2016","2016"
"UG201600000538",0.0763113486379,29.8919693437,0.12533265595032,"2016","2016"
"UG201600000539",0.143859082575,29.956823911,-0.781006274529023,"2016","2016"
"UG201600000540",0.0331689965114,29.7571857298,0.878850262114322,"2016","2016"
"UG201600000541",0.000462823543537,29.8250258309,-0.428786205755156,"2016","2016"
"UG201600000542",0.305101575368,30.0719705848,0.0429284516829372,"2016","2016"
"UG201600000543",0.454234780553,30.1174824449,-1.33044987408182,"2016","2016"
"UG201600000544",0.346510380557,30.2266167377,-1.11608240962997,"2016","2016"
"UG201600000545",0.320083875986,30.1266384504,-1.19545012922145,"2016","2016"
"UG201600000546",0.239953880248,30.0365757906,-0.587276995432333,"2016","2016"
"UG201600000547",0.409129317077,30.4560538195,-0.381614345967035,"2016","2016"
"UG201600000548",0.206605704567,30.5468423859,-0.220045601287678,"2016","2016"
"UG201600000549",0.228280995828,30.5326790753,0.460452844517976,"2016","2016"
"UG201600000550",0.339770499347,30.6800311276,-1.49169339176437,"2016","2016"
"UG201600000551",-0.164573708778,30.4311796507,-0.594876086809474,"2016","2016"
"UG201600000552",-0.0204395326298,30.3256582025,-0.275035447330165,"2016","2016"
"UG201600000553",0.51625634502,31.0538293322,-0.732934151861787,"2016","2016"
"UG201600000554",0.720083053914,30.7518869216,-0.726887142844541,"2016","2016"
"UG201600000555",0.460489594382,30.2071214955,-0.304753582077145,"2016","2016"
"UG201600000556",0.615528853225,30.3602955099,-0.484851348814999,"2016","2016"
"UG201600000557",0.619596557807,30.2561303011,1.87879050272829,"2016","2016"
"UG201600000558",1.0500796183,30.2719599976,0.138805745190699,"2016","2016"
"UG201600000559",0.29967906545,30.1634768277,-0.711054658014126,"2016","2016"
"UG201600000560",0.158678833649,30.0701844109,1.36361669535959,"2016","2016"
"UG201600000561",0.185809361892,30.1007536135,2.11321998801039,"2016","2016"
"UG201600000562",0.152314340474,30.7059020993,-0.324460412063072,"2016","2016"
"UG201600000563",-0.0575010010293,30.6608013029,-0.297627096758353,"2016","2016"
"UG201600000564",0.187108770514,30.7614334005,-0.812130123777911,"2016","2016"
"UG201600000565",-0.29278459822,30.6185106553,-0.65339067892545,"2016","2016"
"UG201600000566",-0.0349175894586,31.0071277749,-0.0513823593845805,"2016","2016"
"UG201600000567",-0.794600195881,31.1393598222,-1.42373479988109,"2016","2016"
"UG201600000568",-0.868028688704,30.8390140041,-0.841647487005114,"2016","2016"
"UG201600000569",-0.8120927842,31.0503099812,-0.801550208283842,"2016","2016"
"UG201600000570",-0.77307282858,30.720834684,0.0771126505946343,"2016","2016"
"UG201600000571",-1.0353576719,30.6488475921,-1.53493872058423,"2016","2016"
"UG201600000572",-0.905936346099,30.6876342926,-1.35354437989824,"2016","2016"
"UG201600000573",-0.555554365539,30.486004018,-0.0683943570697829,"2016","2016"
"UG201600000574",-0.356151543645,30.6586296013,-0.340302503619112,"2016","2016"
"UG201600000575",-0.319808796924,30.5306916338,-0.883444424734654,"2016","2016"
"UG201600000576",-0.832400732033,30.4825748299,-1.09787156127018,"2016","2016"
"UG201600000577",-0.715638302797,30.4229511345,-0.394281834642795,"2016","2016"
"UG201600000578",0.0182090385262,30.5714785079,-0.372285516900408,"2016","2016"
"UG201600000579",0.0885853520199,30.5671845384,-0.602881860309731,"2016","2016"
"UG201600000580",-0.284113409133,30.363762651,-0.989686097436404,"2016","2016"
"UG201600000581",-0.38145496222,30.4729998501,-1.09325344819842,"2016","2016"
"UG201600000582",-0.697420886887,30.2124728743,-0.092106801442628,"2016","2016"
"UG201600000584",-0.266582480468,30.0703127068,-0.645061633228677,"2016","2016"
"UG201600000585",-0.228087190354,30.1689080353,-1.359999617595,"2016","2016"
"UG201600000586",-0.593700018611,30.1326549724,-0.248002313359621,"2016","2016"
"UG201600000587",-0.393402557358,30.1634713526,-0.908258370849215,"2016","2016"
"UG201600000588",-0.531995257657,30.0419190787,-0.46197840922972,"2016","2016"
"UG201600000589",-0.531392078808,30.0172773456,-0.834577163256579,"2016","2016"
"UG201600000590",-0.599434116664,30.0985234089,-0.400080508618405,"2016","2016"
"UG201600000591",-0.576697618082,30.0188185905,-0.124181628307846,"2016","2016"
"UG201600000592",-0.795414508811,30.064141063,-0.659706307357133,"2016","2016"
"UG201600000593",-0.774974373035,30.1735287962,-1.18500261619487,"2016","2016"
"UG201600000594",-0.86853686744,30.2271763042,0.204543651092064,"2016","2016"
"UG201600000595",-1.00859325128,30.4127159586,-1.34700227485795,"2016","2016"
"UG201600000596",-0.883287518146,30.5459140824,-1.22957949964333,"2016","2016"
"UG201600000597",-0.972923649792,30.2717259684,-0.937769268608198,"2016","2016"
"UG201600000598",-0.967696715267,30.1351017386,0.0237463851404211,"2016","2016"
"UG201600000599",-0.0865574510386,30.7619450912,-0.620093636963836,"2016","2016"
"UG201600000600",-0.843758082309,30.7759547111,-0.479055319857414,"2016","2016"
"UG201600000601",-0.605368368637,30.6957107485,1.80293714849483,"2016","2016"
"UG201600000602",-0.616843585563,30.6514841512,1.64638839063161,"2016","2016"
"UG201600000603",-0.626214628491,30.6313784172,1.54885701580567,"2016","2016"
"UG201600000605",-0.143727979593,30.49690549,1.62153725977136,"2016","2016"
"UG201600000606",-0.0567422185074,30.4301544715,-0.811904770435793,"2016","2016"
"UG201600000608",-0.563309504178,30.4093748996,-0.374366548732246,"2016","2016"
"UG201600000609",-0.526753596199,30.1616105987,-0.342793662022321,"2016","2016"
"UG201600000610",-0.856152181142,30.1280079616,-0.312194971686923,"2016","2016"
"UG201600000611",-0.846545543057,29.9401207081,0.0615099271353369,"2016","2016"
"UG201600000612",-0.889747280698,30.0332043904,0.244735593841758,"2016","2016"
"UG201600000613",-0.971006805972,29.8593947587,-0.93831750150674,"2016","2016"
"UG201600000614",-1.00859665337,29.9695822457,-1.11517816998833,"2016","2016"
"UG201600000615",-0.715193551274,29.8213970975,-1.00256801711819,"2016","2016"
"UG201600000616",-0.773024233526,30.0440282075,-0.288337541540216,"2016","2016"
"UG201600000617",-0.441406383706,29.7996784687,-1.20211422008028,"2016","2016"
"UG201600000618",-0.802302854395,29.8506290337,0.087346318586135,"2016","2016"
"UG201600000619",-0.822731507165,29.8122873245,-0.410459857478757,"2016","2016"
"UG201600000620",-0.79715817767,29.7526703623,-0.155421700693821,"2016","2016"
"UG201600000621",-0.65716171724,29.7173085675,-0.831654896939222,"2016","2016"
"UG201600000622",-0.899393560315,29.7238921921,-0.812859130043965,"2016","2016"
"UG201600000623",-0.690425365229,29.7820863401,-1.14361141237698,"2016","2016"
"UG201600000624",-0.873881054708,29.8217958064,-0.569379940496706,"2016","2016"
"UG201600000625",-1.30395658287,30.0327403097,-0.421256597908769,"2016","2016"
"UG201600000626",-1.22499454617,30.0709398472,-0.8687017985995,"2016","2016"
"UG201600000627",-1.30461207348,29.9762283337,-0.794971805306361,"2016","2016"
"UG201600000628",-1.22815307463,30.0213462218,-0.389297788566417,"2016","2016"
"UG201600000629",-1.43349152419,29.9776895175,-0.366035054892687,"2016","2016"
"UG201600000630",-1.19954842216,29.927393149,-0.87094931796528,"2016","2016"
"UG201600000631",-1.28347528542,29.9069119274,-1.11663234930203,"2016","2016"
"UG201600000632",-1.1224320909,29.8275940148,-0.61916720342311,"2016","2016"
"UG201600000633",-1.19993907758,29.7859623478,-0.507237755801334,"2016","2016"
"UG201600000634",-1.16692459993,29.8483847171,-1.10725931096414,"2016","2016"
"UG201600000635",-1.16517269669,30.1039290853,-0.752588515118609,"2016","2016"
"UG201600000636",-1.16105083374,30.1696756077,-1.07400278879525,"2016","2016"
"UG201600000637",-1.20671251273,30.0895216668,-0.0791041064996889,"2016","2016"
"UG201600000638",-1.21148717503,29.7536616545,-0.992299072177138,"2016","2016"
"UG201600000639",-1.32478349228,29.72734869,-1.03200889546835,"2016","2016"
"UG201600000640",-1.29635476296,29.6283830651,-0.841212287223518,"2016","2016"
"UG201600000641",-1.31660510023,29.7765324344,-0.860811092284159,"2016","2016"
"UG201600000642",-1.2365576907,29.715674888,-0.572389810528373,"2016","2016"
"UG201600000643",-1.28195787507,29.669527654,-0.712917179592518,"2016","2016"
"UG201600000644",-1.33928480111,29.6991117347,-0.682655105770457,"2016","2016"
"UG201600000645",-0.839774748522,29.9786828464,0.445304768131473,"2016","2016"
"UG201600000646",-0.788360164058,29.9177970662,2.12595145102918,"2016","2016"
"UG201600000647",-0.914931500036,29.7609708573,0.328491317020596,"2016","2016"
"UG201600000648",-1.25509866285,29.9866025184,1.00811696190987,"2016","2016"
"UG201600000649",-1.26555722194,29.9779398565,0.730539592488362,"2016","2016"
"UG201600000650",-1.18360532475,30.1271766803,-0.669889785360191,"2016","2016"
"UG201600000651",-0.350581833459,32.2658131515,0.615004444897788,"2016","2016"
"UG201600000652",-0.399738,32.263177,-0.371655139967649,"2016","2016"
"UG201600000653",-0.298817990157,32.1403938036,-0.128328661702805,"2016","2016"
"UG201600000654",-0.259435654779,32.114079015,-0.273683692534578,"2016","2016"
"UG201600000655",-0.412388718805,32.3910782925,-1.41960403250872,"2016","2016"
"UG201600000656",-0.249261983028,32.3775739763,-0.924655944051244,"2016","2016"
"UG201600000657",-0.658714401015,32.3394455078,-0.418092982865205,"2016","2016"
"UG201600000658",-0.910752253472,31.7230661399,0.605326122022124,"2016","2016"
"UG201600000659",-0.660090982682,31.4251868006,-0.552037675707417,"2016","2016"
"UG201600000661",-0.327294513448,32.3027749368,2.3261449772612,"2016","2016"
"UG201600000662",-0.3202757998,32.288172632,2.29971152633322,"2016","2016"
"UG201600000664",-0.101881336583,32.6124260531,-0.609670044722282,"2016","2016"
"UG201600000665",0.0222589417156,32.7772076607,-1.85401429468049,"2016","2016"
"UG201600000666",0.186204492099,32.755527249,0.564021251314382,"2016","2016"
"UG201600000667",0.0486326157076,33.276792587,-1.93257739852689,"2016","2016"
"UG201600000668",0.242356,33.254327,-1.38090090765169,"2016","2016"
"UG201600000669",0.304805867744,33.3655791464,-1.02605139478506,"2016","2016"
"UG201600000670",0.0937987212519,33.0391823124,-1.41686858076346,"2016","2016"
"UG201600000671",0.08196458315,33.4906342473,-0.810385732066933,"2016","2016"
"UG201600000672",0.0460062077061,33.0078557229,-1.08978540462531,"2016","2016"
"UG201600000673",-0.0957084126534,33.2518583931,-0.513675395301816,"2016","2016"
"UG201600000674",0.221584249155,33.3449229135,-1.65562035514513,"2016","2016"
"UG201600000675",0.204962530782,33.268476097,-0.256147574901514,"2016","2016"
"UG201600000677",0.201055885213,33.8118775461,-1.90784010284066,"2016","2016"
"UG201600000678",-0.138174601796,33.7165382231,-1.89376575526327,"2016","2016"
"UG201600000679",-0.127396709255,33.7248085718,-0.708934128553407,"2016","2016"
"UG201600000680",0.0903406109702,33.8334377349,-0.0222026215891639,"2016","2016"
"UG201600000681",0.493588555335,33.4032384582,0.142441016424185,"2016","2016"
"UG201600000682",0.322631775615,33.6733011256,-1.75416273076054,"2016","2016"
"UG201600000683",0.411448475624,33.3524896313,-1.42672897845309,"2016","2016"
"UG201600000684",0.480996588182,33.4161339376,-0.542325218354627,"2016","2016"
"UG201600000685",0.298779197253,33.5016611258,-0.909236843175311,"2016","2016"
"UG201600000686",0.329479064,33.4770868394,0.0848532966613394,"2016","2016"
"UG201600000687",0.235795476952,33.4579098043,-0.352881607233372,"2016","2016"
"UG201600000688",0.250332920035,33.53351966,-0.980973882594419,"2016","2016"
"UG201600000689",0.213377950395,33.5580305901,-1.93601736653329,"2016","2016"
"UG201600000690",0.235902527359,33.5914551411,-1.43703687671944,"2016","2016"
"UG201600000691",0.204769049002,33.5698890605,-1.56977363619482,"2016","2016"
"UG201600000692",0.177023548456,33.5494320866,0.00422775687914201,"2016","2016"
"UG201600000693",0.242547304902,33.5109582162,-1.21499537393975,"2016","2016"
"UG201600000694",0.223461182546,33.4947629655,0.440400143322981,"2016","2016"
"UG201600000695",0.266963375099,33.437439943,-0.837692815157398,"2016","2016"
"UG201600000696",0.451593590509,33.2950999547,-0.448185817838236,"2016","2016"
"UG201600000697",0.15068056901,33.5663041724,-1.17423964431506,"2016","2016"
