id,year,long,lat,treated_unit,treat_year,treated_id,ras_108,ras_240,ras_372,ras_504,ras_636,meanWI
2229105246,2014,32.9,0.216667,1,1,1,-1.651974642,-1.897419086,-1.876779858,-0.882613472,-0.920240243,-1.44580546
2229105246,2015,32.9,0.216667,1,1,1,-1.6047247,-2.103909764,-1.482581987,-0.859239521,-1.333874453,-1.476866085
2229105246,2016,32.9,0.216667,1,1,1,-1.850487325,-2.044666127,-1.953402119,-1.190621055,-1.218191109,-1.651473547
2229105444,2006,33.3,0.816667,1,0,0,-1.615656182,-1.796759883,-1.397503275,-0.814614992,-1.616758856,-1.448258638
2229105444,2007,33.3,0.816667,1,0,0,-1.500973357,-1.61753361,-1.156585113,-1.131780119,-1.453675744,-1.372109589
2229105444,2008,33.3,0.816667,1,0,0,-1.700387885,-2.08318366,-1.501319897,-1.1855905,-1.500278714,-1.594152131
2229105444,2009,33.3,0.816667,1,0,0,-1.29529774,-1.75568146,-1.148492404,-1.090435361,-1.438202029,-1.345621799
2229105444,2010,33.3,0.816667,1,0,0,-1.409165785,-1.826186255,-1.418383441,-1.193054003,-1.326436737,-1.434645244
2229105444,2011,33.3,0.816667,1,1,1,-1.391276263,-1.819026788,-0.917344036,-0.64921031,-1.308969134,-1.217165306
2229105444,2012,33.3,0.816667,1,1,1,-1.368780434,-1.475336961,-0.820158777,-0.492269615,-1.001050851,-1.031519328
2229105444,2013,33.3,0.816667,1,1,1,-1.254360449,-1.875033744,-0.998931705,-0.97239302,-1.676105846,-1.355364953
2229105444,2014,33.3,0.816667,1,1,1,-1.254360449,-1.875033744,-0.998931705,-0.97239302,-1.676105846,-1.355364953
2229105444,2015,33.3,0.816667,1,1,1,-1.350966515,-1.633976267,-1.112991218,-1.075689267,-1.676864197,-1.370097493
2229105444,2016,33.3,0.816667,1,1,1,-1.11542699,-1.440883487,-0.994045746,-0.700412487,-1.380070953,-1.126167933
2229105684,2006,31.5,-0.366667,1,0,0,-0.095212584,0.137327374,-0.106721387,0.067660159,0.178241588,0.03625903
2229105684,2007,31.5,-0.366667,1,0,0,0.159466762,0.416682678,0.168381556,0.477900512,0.413997737,0.327285849
2229105684,2008,31.5,-0.366667,1,0,0,0.163489326,0.448822688,0.29248053,0.468084811,0.482085382,0.370992547
2229105684,2009,31.5,-0.366667,1,0,0,0.110391442,0.281854392,0.195758777,0.530916179,0.366714326,0.297127023
2229105684,2010,31.5,-0.366667,1,0,0,0.053597271,0.33211803,0.091302284,0.546864572,0.347800138,0.274336459
2229105684,2011,31.5,-0.366667,1,1,1,0.488841812,0.57980815,0.287151096,0.602859893,0.499683008,0.491668792
2229105684,2012,31.5,-0.366667,1,1,1,0.379110622,0.44466325,0.37355237,0.719546763,0.542126813,0.491799964
2229105684,2013,31.5,-0.366667,1,1,1,0.524554348,0.543680339,0.400164832,0.512741722,0.635242969,0.523276842
2229105684,2014,31.5,-0.366667,1,1,1,0.483602849,0.493484676,0.422560423,0.418416613,0.402535342,0.444119981
2229105684,2015,31.5,-0.366667,1,1,1,0.571965928,0.625899913,0.981654844,0.379626968,0.409439365,0.593717404
2229105684,2016,31.5,-0.366667,1,1,1,0.657168243,0.56726243,0.805568974,0.705487481,0.63035205,0.673167835
2229105722,2006,30.416667,-0.516667,1,0,0,-1.142192165,-0.846379878,-1.126255745,-1.470415854,-0.953074665,-1.107663661
2229105722,2007,30.416667,-0.516667,1,0,0,-1.154332474,-0.879623581,-1.114422287,-1.420149402,-1.121587536,-1.138023056
2229105722,2008,30.416667,-0.516667,1,0,0,-1.15643588,-0.979389721,-0.970373615,-1.695779312,-0.962565862,-1.152908878
2229105722,2009,30.416667,-0.516667,1,0,0,-1.059666294,-0.910849155,-1.077530924,-1.150628184,-1.110474465,-1.061829804
2229105722,2010,30.416667,-0.516667,1,0,0,-1.0004188,-0.944436581,-0.897874897,-1.174334307,-0.832115341,-0.969835985
2229105722,2011,30.416667,-0.516667,1,1,1,-0.98617363,-1.017995232,-0.951955853,-1.47819135,-1.102650152,-1.107393243
2229105722,2012,30.416667,-0.516667,1,1,1,-1.227756945,-0.992357223,-1.041875859,-1.116331022,-1.014726577,-1.078609525
2229105722,2013,30.416667,-0.516667,1,1,1,-0.940303781,-0.891325779,-0.861612144,-0.672135441,-0.658693923,-0.804814214
2229105722,2014,30.416667,-0.516667,1,1,1,-0.730816513,-1.009883995,-0.787667719,-0.549247427,-0.699583815,-0.755439894
2229105722,2015,30.416667,-0.516667,1,1,1,-1.07483441,-1.06917966,-0.963506796,-1.000203036,-0.918577172,-1.005260215
2229105722,2016,30.416667,-0.516667,1,1,1,-1.271735076,-1.047162621,-0.742218545,-0.66529148,-0.912068756,-0.927695296
2229106112,2006,32.572222,0.138333,1,0,0,0.068950322,0.411369618,0.267896213,0.353347484,0.399478055,0.300208338
2229106112,2007,32.572222,0.138333,1,0,0,0.016049715,0.157290437,-0.285549619,-0.163967379,0.137400755,-0.027755218
2229106112,2008,32.572222,0.138333,1,0,0,0.267391448,0.288176205,-0.027376962,0.137993111,0.408743809,0.214985522
2229106112,2009,32.572222,0.138333,1,0,0,0.111720608,0.48447569,-0.20228996,-0.017049326,0.597582134,0.194887829
2229106112,2010,32.572222,0.138333,1,0,0,0.118268344,0.379590999,-0.314649233,0.018044844,0.47512419,0.135275829
2229106112,2011,32.572222,0.138333,1,1,1,0.248434758,0.47148715,0.024041026,0.15703282,0.617497728,0.303698696
2229106112,2012,32.572222,0.138333,1,1,1,0.316963688,0.596804591,-0.045814149,0.352631056,0.813607621,0.406838561
2229106112,2013,32.572222,0.138333,1,1,1,0.475815192,0.495689215,0.396193121,0.39482491,0.79192419,0.510889326
2229106112,2014,32.572222,0.138333,1,1,1,0.390848061,0.730901097,0.138524481,0.409523689,1.079397739,0.549839013
2229106112,2015,32.572222,0.138333,1,1,1,0.343846254,0.847138185,0.222258233,0.460951483,1.037048918,0.582248615
2229106112,2016,32.572222,0.138333,1,1,1,0.580736418,0.881205629,0.473485948,0.684129708,1.191611097,0.76223376
2229106130,2006,31.74,-0.012222,1,0,0,-1.5186248,-1.41701615,-1.157922044,-1.290718216,-1.623330774,-1.401522397
2229106130,2007,31.74,-0.012222,1,0,0,-1.357216453,-1.617341283,-1.066509289,-0.552458417,-0.796026317,-1.077910352
2229106130,2008,31.74,-0.012222,1,0,0,-1.384326916,-1.998575771,-1.480084675,-0.862471638,-0.673718946,-1.279835589
2229106130,2009,31.74,-0.012222,1,0,0,-1.469437872,-1.791679847,-1.756188843,-1.228629298,-1.060924746,-1.461372121
2229106130,2010,31.74,-0.012222,1,0,0,-1.406984126,-1.613342261,-1.622486633,-0.440646825,-1.115859684,-1.239863906
2229106130,2011,31.74,-0.012222,1,1,1,-1.531740156,-2.028386007,-1.190695361,-1.459951436,-0.912663501,-1.424687292
2229106130,2012,31.74,-0.012222,1,1,1,-1.282124825,-1.401987533,-1.32512599,-1.214565338,-0.903801081,-1.225520953
2229106130,2013,31.74,-0.012222,1,1,1,-1.350800197,-1.571562478,-1.488449834,-2.144037296,-1.196911773,-1.550352316
2229106130,2014,31.74,-0.012222,1,1,1,-0.838734697,-1.348951161,-1.117884389,-1.363717946,-1.048241937,-1.143506026
2229106130,2015,31.74,-0.012222,1,1,1,-1.017433761,-0.6279143,-1.162477177,-1.100110001,-1.153090397,-1.012205127
2229106130,2016,31.74,-0.012222,1,1,1,-0.802399341,-1.116730029,-0.920618412,-0.789464373,-0.828600746,-0.89156258
2229106581,2006,33.05,1.683333,1,0,0,-1.499581066,-1.337643273,-1.203319334,-1.050020755,-0.976865616,-1.213486009
2229106581,2007,33.05,1.683333,1,0,0,-1.646524357,-2.074826684,-1.694027965,-2.421924527,-1.404538866,-1.84836848
2229106581,2008,33.05,1.683333,1,0,0,-1.573423464,-1.669681769,-1.32134155,-1.151668588,-1.490184107,-1.441259895
2229106581,2009,33.05,1.683333,1,0,0,-1.472082503,-1.446287442,-1.415805553,-1.469416268,-1.445395368,-1.449797427
2229106581,2010,33.05,1.683333,1,0,0,-1.578335186,-1.885029333,-1.404758686,-1.815459627,-1.272019369,-1.59112044
2229106581,2011,33.05,1.683333,1,1,1,-1.422566558,-1.451393558,-1.659071131,-1.672475919,-1.206647829,-1.482430999
2229106581,2012,33.05,1.683333,1,1,1,-1.436024396,-1.483910163,-1.323304294,-1.49696289,-1.020532834,-1.352146915
2229106581,2013,33.05,1.683333,1,1,1,-1.438965958,-1.454670253,-1.308398033,-1.338138049,-1.096900439,-1.327414546
2229106581,2014,33.05,1.683333,1,1,1,-1.611151277,-1.647725636,-1.389981266,-1.779080329,-1.166182501,-1.518824202
2229106581,2015,33.05,1.683333,1,1,1,-1.670598333,-1.841629543,-1.936674016,-2.007670026,-1.38404505,-1.768123393
2229106581,2016,33.05,1.683333,1,1,1,-1.625273427,-1.90126803,-1.370717894,-2.117264727,-1.324008512,-1.667706518
2229107425,2006,34.101111,0.844444,1,0,0,-1.873711353,-1.486516596,-1.301399397,-1.717362334,-1.899689083,-1.655735753
2229107425,2007,34.101111,0.844444,1,0,0,-1.458323525,-1.010314931,-0.991759579,-1.535715111,-1.568813478,-1.312985325
2229107425,2008,34.101111,0.844444,1,0,0,-1.580752142,-0.977848594,-1.035317553,-1.331745841,-1.815386814,-1.348210189
2229107425,2009,34.101111,0.844444,1,0,0,-1.756762194,-1.443647052,-1.290365085,-1.846974831,-1.923746381,-1.652299109
2229107425,2010,34.101111,0.844444,1,0,0,-1.396070967,-1.118779288,-1.03685653,-1.58832429,-1.605265787,-1.349059372
2229107425,2011,34.101111,0.844444,1,1,1,-1.430505486,-1.261957786,-1.112019868,-1.619094664,-1.649251621,-1.414565885
2229107425,2012,34.101111,0.844444,1,1,1,-1.237328631,-0.990463768,-0.965651486,-1.237767183,-1.523090462,-1.190860306
2229107425,2013,34.101111,0.844444,1,1,1,-1.910852737,-1.499657995,-1.492499949,-1.597867708,-1.589056501,-1.617986978
2229107425,2014,34.101111,0.844444,1,1,1,-2.090863422,-1.612748155,-1.516744612,-1.533828962,-1.434077879,-1.637652606
2229107425,2015,34.101111,0.844444,1,1,1,-2.059021,-1.502376419,-1.416736505,-1.180997266,-1.371057118,-1.506037662
2229107425,2016,34.101111,0.844444,1,1,1,-2.180214248,-1.005112951,-1.322936306,-0.960023856,-1.437386236,-1.381134719
2229108164,2006,32.183333,0.183333,1,0,0,-0.974600727,-1.106451412,-1.271935351,-0.425911137,-0.639844177,-0.883748561
2229108164,2007,32.183333,0.183333,1,0,0,-1.468002373,-1.407587141,-1.775224822,-1.047252763,-1.101046696,-1.359822759
2229108164,2008,32.183333,0.183333,1,0,0,-0.921452584,-0.876240954,-1.363519202,-0.625691926,-0.800882509,-0.917557435
2229108164,2009,32.183333,0.183333,1,0,0,-1.281303298,-1.252160016,-1.620584009,-0.871813851,-0.731204561,-1.151413147
2229108164,2010,32.183333,0.183333,1,0,0,-0.800792298,-0.849059997,-1.290869463,-0.854979425,-0.894478048,-0.938035846
2229108164,2011,32.183333,0.183333,1,1,1,-0.798147757,-1.109092902,-1.224132037,-0.631999091,-1.106993162,-0.97407299
2229108164,2012,32.183333,0.183333,1,1,1,-0.586071462,-0.629084285,-1.085063249,-0.380903036,-0.548774164,-0.645979239
2229108164,2013,32.183333,0.183333,1,1,1,-0.851222312,-0.804503202,-0.957328893,-0.345747513,-0.77045215,-0.745850814
2229108164,2014,32.183333,0.183333,1,1,1,-0.521338414,-0.843012374,-1.054887331,-0.373475216,-0.55017113,-0.668576893
2229108164,2015,32.183333,0.183333,1,1,1,-0.301113909,-0.468366086,-0.575213918,-0.097848384,-0.400616704,-0.3686318
2229108164,2016,32.183333,0.183333,1,1,1,0.041966761,-0.387844692,-0.516147959,0.008614233,-0.267672097,-0.224216751
2229108721,2006,33.9814012,0.605137,1,0,0,-1.888530981,-2.01190219,-1.489566379,-1.455843889,-1.645583079,-1.698285303
2229108721,2007,33.9814012,0.605137,1,0,0,-1.502887313,-2.018636652,-1.490417885,-1.156999033,-1.624699188,-1.558728014
2229108721,2008,33.9814012,0.605137,1,0,0,-1.397431623,-1.927491623,-0.932998172,-0.57619852,-1.601334951,-1.287090978
2229108721,2009,33.9814012,0.605137,1,0,0,-1.895510981,-2.016364523,-1.213494103,-1.121752757,-1.754297725,-1.600284018
2229108721,2010,33.9814012,0.605137,1,0,0,-1.557586699,-1.930992115,-1.568444161,-1.363821031,-1.529072917,-1.589983385
2229108721,2011,33.9814012,0.605137,1,1,1,-2.198308273,-2.357444197,-1.797905514,-1.981402272,-1.865561735,-2.040124398
2229108721,2012,33.9814012,0.605137,1,1,1,-1.814183102,-1.927956821,-1.742753723,-1.506364158,-1.67155311,-1.732562183
2229108721,2013,33.9814012,0.605137,1,1,1,-1.277349418,-1.701256387,-0.70522397,-0.690136087,-0.914157489,-1.05762467
2229108721,2014,33.9814012,0.605137,1,1,1,-1.582330278,-1.720730372,-1.012368219,-0.978848378,-1.300657221,-1.318986894
2229108721,2015,33.9814012,0.605137,1,1,1,-2.055502667,-1.955246591,-1.143260152,-0.83544235,-1.098865452,-1.417663442
2229108721,2016,33.9814012,0.605137,1,1,1,-0.883231652,-1.393797201,-1.190990794,-1.317831234,-1.520248161,-1.261219808
2229108878,2006,33.983333,0.316667,1,0,0,-1.462661089,-1.519737946,-0.956536389,-1.166379226,-1.090083777,-1.239079685
2229108878,2007,33.983333,0.316667,1,0,0,-1.076583362,-1.360153111,-0.989746835,-0.863983942,-1.185178271,-1.095129104
2229108878,2008,33.983333,0.316667,1,0,0,-0.967983614,-1.162742161,-0.322322736,-0.038475084,-0.795786672,-0.657462053
2229108878,2009,33.983333,0.316667,1,0,0,-1.583061551,-1.819219278,-0.965995597,-0.924396112,-1.288008264,-1.316136161
2229108878,2010,33.983333,0.316667,1,0,0,-1.006789008,-1.355777033,-0.662690472,-0.562635491,-0.931071676,-0.903792736
2229108878,2011,33.983333,0.316667,1,1,1,-1.149927698,-1.556593449,-1.112668015,-0.985201686,-1.189627496,-1.198803669
2229108878,2012,33.983333,0.316667,1,1,1,-1.059496234,-1.053056946,-0.518786303,-0.263312477,-0.78785109,-0.73650061
2229108878,2013,33.983333,0.316667,1,1,1,-0.900939473,-1.060314996,-0.390495872,-0.324172762,-0.428359336,-0.620856488
2229108878,2014,33.983333,0.316667,1,1,1,-1.266131644,-1.149939625,-0.549310793,-0.490287549,-1.003858667,-0.891905656
2229108878,2015,33.983333,0.316667,1,1,1,-1.015527765,-0.883489967,-0.448649397,-0.367983208,-0.623239534,-0.667777974
2229108878,2016,33.983333,0.316667,1,1,1,-0.828200872,-1.03656418,-0.315388242,-0.479251035,-0.488597519,-0.62960037
2229108901,2006,32.433333,0.183333,1,0,0,-1.948148825,-1.288414704,-0.971993953,-0.785721722,-1.158068809,-1.230469603
2229108901,2007,32.433333,0.183333,1,0,0,-1.612171908,-0.906370213,-1.162695312,-1.058580567,-1.102828964,-1.168529393
2229108901,2008,32.433333,0.183333,1,0,0,-1.884922932,-1.210284223,-1.311335102,-1.123978428,-1.356530948,-1.377410326
2229108901,2009,32.433333,0.183333,1,0,0,-1.54409865,-1.168652745,-1.403312775,-0.912999664,-1.229821386,-1.251777044
2229108901,2010,32.433333,0.183333,1,0,0,-1.576120054,-1.067572847,-1.14132634,-1.492802612,-1.549598687,-1.365484108
2229108901,2011,32.433333,0.183333,1,1,1,-1.169111092,-1.410670386,-1.5077295,-0.501256503,-1.045546085,-1.126862713
2229108901,2012,32.433333,0.183333,1,1,1,-1.923808441,-2.157631711,-2.381276296,-1.948687204,-2.087594028,-2.099799536
2229108901,2013,32.433333,0.183333,1,1,1,-1.643663413,-1.328338021,-1.334692594,-0.746859315,-1.139893572,-1.238689383
2229108901,2014,32.433333,0.183333,1,1,1,-0.967993565,-1.528622696,-1.34946538,-0.57899301,-1.379892976,-1.160993526
2229108901,2015,32.433333,0.183333,1,1,1,-1.319898302,-1.254883325,-1.043381777,-0.406706995,-0.860985403,-0.97717116
2229108901,2016,32.433333,0.183333,1,1,1,-1.243028952,-1.476877896,-1.40964152,-1.090471628,-1.091937461,-1.262391492
2229109148,2006,33.15,1.75,1,0,0,-2.04156854,-2.586678901,-2.259759796,-2.778536996,-2.358481748,-2.405005196
2229109148,2007,33.15,1.75,1,0,0,-1.642178553,-1.648044881,-1.824567394,-2.535102262,-1.605551538,-1.851088926
2229109148,2008,33.15,1.75,1,0,0,-1.85426148,-1.960144431,-2.092290436,-1.849924754,-2.175805168,-1.986485254
2229109148,2009,33.15,1.75,1,0,0,-1.482802612,-1.76321707,-1.893778728,-1.768514782,-2.119151492,-1.805492937
2229109148,2010,33.15,1.75,1,0,0,-1.521279856,-1.77771765,-1.454408338,-2.372070644,-1.572749357,-1.739645169
2229109148,2011,33.15,1.75,1,1,1,-1.529877874,-1.28834427,-1.30033796,-1.518718483,-1.423766976,-1.412209113
2229109148,2012,33.15,1.75,1,1,1,-1.776232701,-1.178746555,-1.521507907,-1.444141253,-1.382125288,-1.460550741
2229109148,2013,33.15,1.75,1,1,1,-1.754224574,-1.234142946,-1.754378147,-1.491755761,-1.53247255,-1.553394796
2229109148,2014,33.15,1.75,1,1,1,-2.434004809,-1.965673021,-2.505057894,-2.428088386,-2.127915128,-2.292147848
2229109148,2015,33.15,1.75,1,1,1,-2.456406313,-2.256436999,-2.523658565,-2.301966455,-1.923871078,-2.292467882
2229109148,2016,33.15,1.75,1,1,1,-2.092345121,-2.242715875,-2.637409825,-2.788647209,-2.550690703,-2.462361746
2229109232,2006,32.6,0.533333,1,0,0,-1.217278992,-0.822108939,-1.076803557,-0.670507264,-0.966563038,-0.950652358
2229109232,2007,32.6,0.533333,1,0,0,-0.870461305,-0.78913663,-0.693236986,-0.616983693,-1.089899295,-0.811943582
2229109232,2008,32.6,0.533333,1,0,0,-1.026293888,-0.77363363,-0.711781533,-0.892443754,-1.104311418,-0.901692845
2229109232,2009,32.6,0.533333,1,0,0,-1.037002068,-0.733025925,-0.98393826,-1.328982929,-0.718044071,-0.96019865
2229109232,2010,32.6,0.533333,1,0,0,-0.852819269,-0.581571734,-0.487835024,-0.629229513,-0.679068818,-0.646104872
2229109232,2011,32.6,0.533333,1,1,1,-0.510472701,-0.686399416,-0.530072122,-0.473729744,-0.727898122,-0.585714421
2229109232,2012,32.6,0.533333,1,1,1,-0.965351368,-0.688351214,-0.72700938,-0.7601298,-0.545706705,-0.737309694
2229109232,2013,32.6,0.533333,1,1,1,-0.10487914,-0.595290451,-0.527199008,-0.122505043,-0.837202701,-0.437415269
2229109232,2014,32.6,0.533333,1,1,1,-0.433388962,-0.709647181,-0.567214835,-0.497400976,-1.134152796,-0.66836095
2229109232,2015,32.6,0.533333,1,1,1,-0.254929908,-0.432242117,-0.421690487,-0.110274635,-0.582327293,-0.360292888
2229109232,2016,32.6,0.533333,1,1,1,0.286621207,-0.500181957,-0.434411975,-0.080286175,-0.715175173,-0.288686814
2229109739,2006,33.766667,1.433333,1,0,0,-1.330073631,-1.429197935,-1.218174201,-1.751640114,-1.6879527,-1.483407716
2229109739,2007,33.766667,1.433333,1,0,0,-1.712619113,-1.905911448,-1.161611109,-1.634150242,-1.598293557,-1.602517094
2229109739,2008,33.766667,1.433333,1,0,0,-1.557115301,-1.687579596,-1.302448027,-1.505701651,-2.080104347,-1.626589784
2229109739,2009,33.766667,1.433333,1,0,0,-1.733922695,-1.346879832,-1.270638578,-1.651060715,-2.15609709,-1.631719782
2229109739,2010,33.766667,1.433333,1,0,0,-1.263933253,-1.109599318,-0.913090814,-1.316353018,-1.766450551,-1.273885391
2229109739,2011,33.766667,1.433333,1,1,1,-1.870597758,-2.297579357,-1.606856567,-2.012033283,-2.355461882,-2.028505769
2229109739,2012,33.766667,1.433333,1,1,1,-1.380006308,-1.020359634,-1.247844879,-1.68071861,-1.496879792,-1.365161845
2229109739,2013,33.766667,1.433333,1,1,1,-1.359289806,-0.630185375,-1.362047191,-1.324563663,-1.018068691,-1.138830945
2229109739,2014,33.766667,1.433333,1,1,1,-1.522364987,-1.180651163,-1.32175285,-1.573689652,-1.425364671,-1.404764665
2229109739,2015,33.766667,1.433333,1,1,1,-1.717982572,-1.400292782,-1.277401233,-1.510735409,-1.066334608,-1.394549321
2229109739,2016,33.766667,1.433333,1,1,1,-0.937183737,-0.582928278,-1.166030259,-1.7709233,-1.422014012,-1.175815917
2229110028,2006,33.866667,1.1,1,0,0,-1.904827219,-1.927827526,-1.831621476,-1.819287147,-1.897807142,-1.876274102
2229110028,2007,33.866667,1.1,1,0,0,-1.555462782,-1.33375267,-1.370117152,-1.596969714,-1.129533469,-1.397167158
2229110028,2008,33.866667,1.1,1,0,0,-1.513677942,-1.369899261,-1.151585576,-1.551817711,-1.723669384,-1.462129975
2229110028,2009,33.866667,1.1,1,0,0,-1.662704042,-1.76579006,-1.593761946,-2.126189628,-1.924600725,-1.81460928
2229110028,2010,33.866667,1.1,1,0,0,-1.717526107,-1.543345721,-1.142401914,-1.615766133,-1.785733523,-1.56095468
2229110028,2011,33.866667,1.1,1,1,1,-1.450688542,-1.8546075,-1.078889068,-1.621392624,-1.707727099,-1.542660967
2229110028,2012,33.866667,1.1,1,1,1,-1.497664665,-1.544482908,-1.068095338,-1.391028282,-1.540258894,-1.408306017
2229110028,2013,33.866667,1.1,1,1,1,-1.083463559,-1.491353042,-1.037943707,-1.431058915,-1.414821219,-1.291728089
2229110028,2014,33.866667,1.1,1,1,1,-1.494759293,-1.418103935,-1.183477842,-1.997676486,-1.588235993,-1.53645071
2229110028,2015,33.866667,1.1,1,1,1,-1.221502011,-1.415600595,-1.436949588,-1.464535463,-1.433725825,-1.394462696
2229110028,2016,33.866667,1.1,1,1,1,-0.856957817,-1.176237715,-1.134971597,-1.087951169,-0.985295058,-1.048282671
2229110049,2006,30.419167,0.348056,1,0,0,-1.335116371,-1.279633448,-1.925972654,-1.092196938,-1.384776338,-1.40353915
2229110049,2007,30.419167,0.348056,1,0,0,-0.839219016,-1.611699329,-1.284342151,-1.245419574,-0.951805211,-1.186497056
2229110049,2008,30.419167,0.348056,1,0,0,-1.919697251,-2.161526696,-2.117046663,-2.110520836,-1.966463795,-2.055051048
2229110049,2009,30.419167,0.348056,1,0,0,-2.099144696,-2.472147973,-2.429268729,-1.887895535,-2.05506691,-2.188704769
2229110049,2010,30.419167,0.348056,1,0,0,-2.135662222,-2.268778887,-2.181902268,-2.39352452,-2.090087641,-2.213991108
2229110049,2011,30.419167,0.348056,1,1,1,-1.406304423,-1.73286118,-2.064030062,-1.68610474,-1.367817147,-1.65142351
2229110049,2012,30.419167,0.348056,1,1,1,-1.850392546,-1.900040667,-1.910174915,-1.899072519,-2.097590031,-1.931454136
2229110049,2013,30.419167,0.348056,1,1,1,-1.21168617,-2.202728921,-1.794115877,-1.755706278,-1.707891817,-1.734425813
2229110049,2014,30.419167,0.348056,1,1,1,-1.260746164,-2.422813334,-1.747100653,-1.889480146,-1.797154937,-1.823459047
2229110049,2015,30.419167,0.348056,1,1,1,-1.3865501,-2.500143814,-1.681686293,-1.883769477,-1.925764271,-1.875582791
2229110049,2016,30.419167,0.348056,1,1,1,-2.120424614,-2.70234804,-2.124223295,-2.02483465,-2.504878039,-2.295341727
2229110512,2006,31.833333,0.45,1,0,0,-1.445561739,-1.334124881,-1.168006949,-0.86470372,-1.500038056,-1.262487069
2229110512,2007,31.833333,0.45,1,0,0,-0.755249904,-1.318615276,-1.007566475,-0.849017769,-1.6130952,-1.108708925
2229110512,2008,31.833333,0.45,1,0,0,-1.021970224,-1.866882403,-1.388133111,-1.162925993,-1.279948886,-1.343972123
2229110512,2009,31.833333,0.45,1,0,0,-1.044525158,-2.056336572,-1.549915665,-1.108999475,-1.239267381,-1.39980885
2229110512,2010,31.833333,0.45,1,0,0,-0.564771166,-0.503614503,-0.882672435,-0.731431445,-0.530662588,-0.642630427
2229110512,2011,31.833333,0.45,1,1,1,-0.988889731,-1.008768836,-1.085170205,-0.955987309,-1.00108704,-1.007980624
2229110512,2012,31.833333,0.45,1,1,1,-1.038117074,-1.478787598,-1.512008545,-1.262845647,-1.286648117,-1.315681396
2229110512,2013,31.833333,0.45,1,1,1,-0.632814117,-1.045582581,-0.705646333,-0.320497207,-1.165913102,-0.774090668
2229110512,2014,31.833333,0.45,1,1,1,-0.185706454,-0.760572581,-0.447277175,-0.205519735,-0.602951002,-0.440405389
2229110512,2015,31.833333,0.45,1,1,1,-0.605285922,-0.65041065,-0.57261937,-0.490221248,-0.673244066,-0.598356251
2229110512,2016,31.833333,0.45,1,1,1,-0.520230749,-0.654048608,-0.623151605,-0.376345041,-0.601075191,-0.554970239
2229110526,2006,33.016667,0.25,1,0,0,-1.369344717,-1.059649691,-0.821365747,-0.322953195,-0.856177335,-0.885898137
2229110526,2007,33.016667,0.25,1,0,0,-1.133566385,-0.937524664,-0.913514504,-0.439005393,-0.984841968,-0.881690583
2229110526,2008,33.016667,0.25,1,0,0,-1.452152734,-1.076977861,-1.085034846,-0.564888383,-1.321934205,-1.100197606
2229110526,2009,33.016667,0.25,1,0,0,-0.970536904,-0.808718811,-0.658609784,-0.329165475,-0.653876002,-0.684181395
2229110526,2010,33.016667,0.25,1,0,0,-1.138329248,-0.74253691,-0.719680738,-0.605648151,-0.922129089,-0.825664827
2229110526,2011,33.016667,0.25,1,1,1,-0.885510937,-0.742245844,-0.576806916,-0.294048436,-0.889457791,-0.677613985
2229110526,2012,33.016667,0.25,1,1,1,-0.917225929,-0.892351267,-0.771383984,-0.284537775,-0.659375305,-0.704974852
2229110526,2013,33.016667,0.25,1,1,1,-0.739369375,-0.860304109,-0.23561212,-0.126771805,-1.05584269,-0.60358002
2229110526,2014,33.016667,0.25,1,1,1,-0.719405351,-0.854298253,-0.237724031,-0.113908769,-1.049925738,-0.595052429
2229110526,2015,33.016667,0.25,1,1,1,-0.30638896,-0.553176993,-0.307281933,-0.038667091,-0.661283115,-0.373359619
2229110526,2016,33.016667,0.25,1,1,1,-0.472425658,-0.503364862,-0.133633142,0.004529927,-0.569659792,-0.334910705
2229110654,2006,31.4,0.633333,1,0,0,-1.839242863,-1.38622761,-2.095114947,-0.633999203,-1.443011495,-1.479519223
2229110654,2007,31.4,0.633333,1,0,0,-1.847312402,-1.218033358,-1.636936509,-0.616339116,-1.504949608,-1.364714199
2229110654,2008,31.4,0.633333,1,0,0,-2.15081538,-1.758452168,-2.105931339,-1.524825843,-2.016951338,-1.911395214
2229110654,2009,31.4,0.633333,1,0,0,-1.94154048,-1.441894657,-1.66620663,-0.978494578,-1.633832522,-1.532393773
2229110654,2010,31.4,0.633333,1,0,0,-1.726607125,-1.286454629,-1.672513397,-0.841432467,-1.454174187,-1.396236361
2229110654,2011,31.4,0.633333,1,1,1,-1.934169836,-2.249921686,-1.823695461,-2.010773241,-2.197845435,-2.043281132
2229110654,2012,31.4,0.633333,1,1,1,-1.824110076,-1.841375262,-1.709799742,-2.02474023,-1.975069339,-1.87501893
2229110654,2013,31.4,0.633333,1,1,1,-1.32302272,-1.289395043,-1.607184756,-1.283331719,-1.481674069,-1.396921661
2229110654,2014,31.4,0.633333,1,1,1,-1.440781563,-1.598211203,-1.462745793,-1.584456164,-1.333169673,-1.483872879
2229110654,2015,31.4,0.633333,1,1,1,-1.528164874,-2.237834181,-1.735840579,-1.756656039,-1.807878416,-1.813274818
2229110654,2016,31.4,0.633333,1,1,1,-1.550029725,-2.148302803,-1.658714989,-1.490753309,-1.844015385,-1.738363242
2229110655,2006,32.351818,2.268453,1,0,0,-1.278652032,-1.045410409,-1.354517294,-1.071169881,-1.239419973,-1.197833918
2229110655,2007,32.351818,2.268453,1,0,0,-0.539930221,-1.504024875,-1.267167656,-1.41002165,-0.982585988,-1.140746078
